URL, Status Code
https://www.wsj.com/articles/state-officials-open-to-joint-probes-of-big-tech-companies-1537913021,200
https://www.wsj.com/news/business/natural-resources,200
https://www.wsj.com/news/types/the-saturday-interview,200
https://www.wsj.com/news/magazine/fashion,200
https://www.wsj.com/articles/nba-players-are-better-shooters-now-just-ask-them-1537873200?mod=hp_major_pos25,200
https://www.wsj.com/articles/argentina-central-bank-president-resigns-1537885453?mod=hp_major_pos2,200
https://www.wsj.com/news/types/cultural-commentary,200
https://www.wsj.com/articles/singapore-imposes-fines-restrictions-over-uber-grab-deal-1537767485,200
https://www.wsj.com/articles/americans-and-the-holocaust-review-what-we-could-have-done-1525122440,200
https://www.wsj.com/articles/survey-shows-common-crime-rose-in-mexico-in-2017-1537901351?mod=hp_major_pos3,200
https://www.wsj.com/articles/michael-kors-near-deal-to-buy-versace-for-around-2-35-billion-1537790108?mod=trending_now_3,200
https://www.wsj.com/podcasts/latest/wsj-tech-news-briefing,200
https://www.wsj.com/articles/facebooks-messing-with-instagram-prompted-co-founders-departure-1537905005?mod=hp_lead_pos7,200
https://www.wsj.com/news/markets/stocks,200
https://www.wsj.com/articles/winnie-the-pooh-exploring-a-classic-review-an-un-stuffed-story-1529146800,200
https://www.wsj.com/articles/uber-wins-court-appeal-over-drivers-working-classification-1537898188,200
https://www.wsj.com/articles/uber-wins-court-appeal-over-drivers-working-classification-1537898188?mod=hp_lista_pos4,200
https://www.wsj.com/news/author/5461,200
https://www.wsj.com/articles/an-awkward-trek-through-time-at-the-penn-museum-1526325304,200
https://www.wsj.com/news/author/8661,200
https://www.wsj.com/video/browse/life-culture/arts-and-entertainment,200
https://www.wsj.com/news/us,200
https://www.wsj.com/video/browse/business/markets,200
https://www.wsj.com/articles/walk-this-way-footwear-from-the-stuart-weitzman-collection-of-historic-shoes-review-1525200321,200
https://www.wsj.com/news/author/5469,200
https://www.wsj.com/articles/mel-watts-accuser-invited-to-testify-at-hearing-1537900889?mod=hp_listc_pos3,200
https://www.wsj.com/articles/please-comb-your-hair-phones-with-facial-recognition-get-judgmental-with-their-owners-1537887972?mod=hp_featst_pos3,200
https://www.wsj.com/articles/how-otto-wagner-made-vienna-modern-1528840165,200
https://www.wsj.com/articles/forget-passwords-its-time-for-passphrases-1537322580,200
https://www.wsj.com/articles/explore-the-full-wsj-the-college-rankings-1536187754?mod=article_inline,200
https://www.wsj.com/articles/instagrams-kevin-systrom-on-the-platform-he-built-for-one-billion-users-1537886795,200
https://www.wsj.com/public/page/news-wall-street.html,200
https://www.wsj.com/articles/new-tamagotchis-and-the-trials-of-digital-parenthood-in-2018-1537892730,200
https://www.wsj.com/articles/vox-media-on-pace-to-miss-revenue-target-as-digital-advertising-disappoints-1537742167,200
https://www.wsj.com/articles/agents-of-faith-votive-objects-in-time-and-place-review-holy-objects-that-transcend-religion-1537909743,200
https://www.wsj.com/news/author/5468,200
https://www.wsj.com/news/author/7800,200
https://www.wsj.com/articles/lepoque-des-carrossiers-the-art-and-times-of-the-french-coachbuilders-review-works-of-art-on-wheels-1523703600,200
https://www.wsj.com/articles/mnuchins-fight-with-activists-inspired-community-reinvestment-act-revamp-1537885753?mod=hp_lead_pos6,200
https://www.wsj.com/articles/ios-12-review-free-update-revives-old-phones-makes-siri-useful-1537207214,200
https://www.wsj.com/news/markets/oil-gold-commodities-futures,200
https://www.wsj.com/video/browse/tech,200
https://www.wsj.com/articles/your-browser-is-the-most-important-app-you-havemake-sure-you-use-the-right-one-1537707600,200
https://www.wsj.com/news/types/canada-news,200
https://www.wsj.com/articles/were-incentivizing-electric-cars-all-wrong-1532085015?mod=trending_now_,301
https://www.wsj.com/news/business/defense-aerospace,200
https://www.wsj.com/news/types/film-review,200
https://www.wsj.com/articles/chinas-giant-market-for-tiny-cars-1537538585,200
https://www.wsj.com/articles/ex-analyst-in-insider-trading-case-faced-sexual-misconduct-allegations-at-harvard-1537867801?mod=hp_listc_pos5,200
https://www.wsj.com/news/types/journal-reports-small-business,200
https://www.wsj.com/articles/they-specialize-in-cutting-your-favorite-music-down-to-size-1537892058?mod=hp_lead_pos11,200
https://www.wsj.com/articles/mastercard-visa-agree-to-settle-merchant-antitrust-suit-1537273419?mod=article_inline,200
https://www.wsj.com/news/magazine/culture,200
https://www.wsj.com/articles/arbys-parent-to-buy-sonic-for-2-3-billion-1537884264?mod=hp_lista_pos2,200
https://www.wsj.com/articles/whats-a-qcdand-why-taxpayers-need-to-know-the-answer-now-1537754522?mod=hp_featst_pos1,200
https://www.wsj.com/articles/the-future-of-credit-card-id-verification-1537754760?cx_refModule=nwsrl&mod=nwsrl_journal_reports_college_rankings,200
https://www.wsj.com/articles/a-modern-second-home-retreat-for-seattles-tech-elite-1537371154,200
https://www.wsj.com/news/realestate,200
https://www.wsj.com/news/types/notable-quotable,200
https://www.wsj.com/articles/sailing-the-globe-in-a-gallery-1533321581,200
https://www.wsj.com/news/business/management,200
https://www.wsj.com/news/life-arts/ideas,200
https://www.wsj.com/articles/big-techs-business-model-is-broken-report-says-1537826407,200
https://www.wsj.com/articles/banco-santander-names-ubs-investment-bank-head-andrea-orcel-as-next-ceo-1537891709,200
https://www.wsj.com/articles/how-security-concerns-are-holding-back-the-internet-of-things-1537322535?mod=trending_now_,301
https://www.wsj.com/graphics/tech-startup-stocks-to-watch/,200
https://www.wsj.com/articles/forget-passwords-its-time-for-passphrases-1537322580?cx_refModule=nwsrl&mod=nwsrl_journal_reports_college_rankings,200
https://www.wsj.com/articles/softbank-leads-1-billion-investment-in-indian-hotel-chain-oyo-1537871516,200
https://www.wsj.com/news/author/8003,200
https://www.wsj.com/news/magazine/food,200
https://www.wsj.com/news/science,200
https://www.wsj.com/articles/a-multidimensional-religious-story-1528480799,200
https://www.wsj.com/podcasts/latest/wsj-opinion-potomac-watch,200
https://www.wsj.com/news/types/china-news,200
https://www.wsj.com/articles/please-comb-your-hair-phones-with-facial-recognition-get-judgmental-with-their-owners-1537887972,200
https://www.wsj.com/articles/big-investors-seek-a-metoo-clawback-1537754820?cx_refModule=nwsrl&mod=nwsrl_journal_reports_college_rankings,200
https://www.wsj.com/video/browse/life-culture,200
https://www.wsj.com/conferences,301
https://www.wsj.com/articles/longing-violence-and-social-rank-1527278581,200
https://www.wsj.com/news/types/dance-review,200
https://www.wsj.com/news/latest/journalreport,302
https://www.wsj.com/news/types/latin-america-news,200
https://www.wsj.com/articles/global-stocks-tick-higher-as-trade-focus-shifts-to-south-korea-1537862190?mod=hp_major_pos20,200
https://www.wsj.com/news/types/journal-reports-funds-etfs,200
https://www.wsj.com/articles/artificial-intelligence-the-robots-are-now-hiring-moving-upstream-1537435820,200
https://www.wsj.com/articles/debilitated-but-infinitely-human-1535732524,200
https://www.wsj.com/news/types/journal-reports-college-rankings,200
https://www.wsj.com/articles/twitter-proposes-banning-dehumanizing-content-1537909902?mod=hp_lista_pos3,200
https://www.wsj.com/articles/a-better-way-to-think-about-portfolio-rebalancing-1537754941?cx_refModule=nwsrl&mod=nwsrl_journal_reports_college_rankings,200
https://www.wsj.com/articles/with-this-ring-i-thee-payno-really-i-do-1537723876,200
https://www.wsj.com/news/column/Your%20Money,302
https://www.wsj.com/video/browse/opinion,200
https://www.wsj.com/news/magazine/travel,200
https://www.wsj.com/news/types/journal-reports-leadership,200
https://www.wsj.com/news/life-arts/fashion,200
https://www.wsj.com/articles/timeless-preoccupations-and-old-school-virtues-1526670348,200
https://www.wsj.com/articles/qualcomm-accuses-apple-of-stealing-intellectual-property-and-giving-it-to-intel-1537883576?mod=hp_lista_pos1,200
https://www.wsj.com/articles/the-vikings-were-looking-super-then-they-played-the-bills-1537878681?mod=hp_major_pos27,200
https://www.wsj.com/articles/deputy-attorey-general-rod-rosenstein-expects-to-be-fired-monday-1537801806?mod=hp_major_pos9,200
https://www.wsj.com/news/economy,200
https://www.wsj.com/articles/iphone-xs-and-xs-max-review-sit-tight-for-the-xr-1537264800,200
https://www.wsj.com/articles/plotting-his-way-into-jazz-history-1536352843,200
https://www.wsj.com/news/types/africa-news,200
https://www.wsj.com/articles/a-severe-take-on-timeless-pleasures-1532710427,200
https://www.wsj.com/articles/how-hackers-talk-their-way-into-getting-company-secrets-1537322640?cx_refModule=nwsrl&mod=nwsrl_journal_reports_college_rankings,200
https://www.wsj.com/articles/precious-metals-buyers-go-online-1537473145,200
https://www.wsj.com/news/business/industrial-services,200
https://www.wsj.com/news/types/commentary-u-s,200
https://www.wsj.com/articles/taxiway-collisions-emerge-as-biggest-threat-to-u-s-air-travelers-1537867800?mod=hp_major_pos13,200
https://www.wsj.com/articles/amazon-is-a-giant-but-bigness-isnt-a-crime-1537534900,200
https://www.wsj.com/articles/the-colleges-that-offer-the-best-financial-futures-1536188587,200
https://www.wsj.com/articles/a-muse-embedded-in-mystery-1529691280,200
https://www.wsj.com/articles/verizon-launches-early-retirement-program-to-trim-workforce-1537882479,200
https://www.wsj.com/articles/a-startup-offers-a-new-vision-for-trading-across-different-markets-1537754461?cx_refModule=nwsrl&mod=nwsrl_journal_reports_college_rankings,200
https://www.wsj.com/news/life-arts/health-wellness,200
https://www.wsj.com/news/types/art-review,200
https://www.wsj.com/articles/macron-denounces-rise-of-nationalism-as-crisis-for-world-order-1537897553?mod=article_inline&tesla=y,200
https://www.wsj.com/articles/instagram-founders-exit-triggers-concerns-on-madison-avenue-1537905987?mod=article_inline&tesla=y,200
https://www.wsj.com/articles/suze-orman-put-yourself-financially-first-1537914691?mod=hp_major_pos21,200
https://www.wsj.com/podcasts/latest/wsj-secrets-of-wealthy-women,200
https://www.wsj.com/articles/a-multi-layered-drama-1531504215,200
https://www.wsj.com/articles/the-prime-effect-how-amazons-2-day-shipping-is-disrupting-retail-1537448425,200
https://www.wsj.com/news/types/journal-reports-college-rankings-highlights,200
https://www.wsj.com/articles/throttling-the-5g-internet-1537916739?mod=hp_opin_pos3,200
https://www.wsj.com/news/author/8594,200
https://www.wsj.com/articles/u-s-sanctions-venezuelas-first-lady-1537913053?mod=hp_major_pos1,200
https://www.wsj.com/articles/china-denies-u-s-navy-ships-request-for-hong-kong-visit-1537854797?mod=hp_listb_pos3,200
https://www.wsj.com/amp/articles/the-colleges-that-offer-the-best-financial-futures-1536188587,200
https://www.wsj.com/news/types/music-review,200
https://www.wsj.com/articles/2001-at-50-a-quiet-film-still-makes-a-big-bang-1523033090,200
https://www.wsj.com/articles/qualcomm-accuses-apple-of-stealing-intellectual-property-and-giving-it-to-intel-1537883576,200
https://www.wsj.com/articles/the-most-dangerous-place-to-bicycle-in-america-1537867800?mod=trending_now_1,200
https://www.wsj.com/articles/a-tab-based-on-trust-ill-drink-to-that-1537884000?mod=hp_major_pos5,200
https://www.wsj.com/news/types/journal-reports-energy,200
https://www.wsj.com/news/author/8590,200
https://www.wsj.com/news/business/consumer-products,200
https://www.wsj.com/articles/bitcoin-etfs-keep-trying-despite-regulators-rejections-1537754701?mod=hp_jr_pos1,200
https://www.wsj.com/news/types/journal-reports-retirement,200
https://www.wsj.com/articles/softbank-leads-1-billion-investment-in-indian-hotel-chain-oyo-1537871516?mod=hp_major_pos17,200
https://www.wsj.com/articles/do-you-know-cobol-if-so-there-might-be-a-job-for-you-1537550913,200
https://www.wsj.com/articles/the-problem-with-popular-employees-1534331419?mod=trending_now_,301
https://www.wsj.com/news/cmo-today,200
https://www.wsj.com/articles/exploring-the-new-world-with-new-sounds-1524244245,200
https://www.wsj.com/articles/health-care-stocks-lead-this-leg-of-rally-after-tech-giants-stumbles-1537867801,200
https://www.wsj.com/articles/state-officials-open-to-joint-probes-of-big-tech-companies-1537913021?mod=hp_listc_pos1,200
https://www.wsj.com/itp,200
https://www.wsj.com/articles/do-you-know-cobol-if-so-there-might-be-a-job-for-you-1537550913?cx_refModule=nwsrl&mod=nwsrl_journal_reports_college_rankings,200
https://www.wsj.com/houseoftheday,302
https://www.wsj.com/articles/sirius-xm-is-buying-pandora-1537788241,200
https://www.wsj.com/news/business/energy-oil-gas,200
https://www.wsj.com/pro/centralbanking,200
https://www.wsj.com/articles/bill-cosby-sentenced-to-3-to-10-years-in-prison-for-sexual-assault-1537899407?mod=trending_now_5,200
https://www.wsj.com/articles/an-epic-of-human-scale-1532115935,200
https://www.wsj.com/news/types/asia-news,200
https://www.wsj.com/articles/facebooks-messing-with-instagram-prompted-co-founders-departure-1537905005,200
https://www.wsj.com/news/types/theater-review,200
https://www.wsj.com/articles/adobe-buys-marketing-automation-firm-marketo-for-4-75-billion-1537473995?mod=hp_minor_pos3,200
https://www.wsj.com/articles/snap-communications-head-to-leave-continuing-string-of-departures-1537900600,200
https://www.wsj.com/articles/citys-affordable-housing-units-dwindled-since-2005-1537915298?mod=hp_major_pos4,200
https://www.wsj.com/articles/a-final-resting-place-both-beguiling-and-beautiful-1525463500,200
https://www.wsj.com/articles/facial-recognition-goes-mainstream-1537322700?cx_refModule=nwsrl&mod=nwsrl_journal_reports_college_rankings,200
https://www.wsj.com/news/risk-compliance-journal,200
https://www.wsj.com/articles/ryder-chief-financial-officer-to-retire-in-2019-1537912670?mod=hp_major_pos14,200
https://www.wsj.com/articles/a-solution-to-unreadable-online-user-agreements-1537322760,200
https://www.wsj.com/articles/musician-roger-mcguinn-discovers-the-guitar-while-biking-down-lonely-street-1537885926?mod=hp_major_pos23,200
https://www.wsj.com/news/collection/college-rankings-2019-714fd054?mod=article_inline,200
https://www.wsj.com/news/heard-on-the-street,200
https://www.wsj.com/articles/u-s-consumer-confidence-rose-in-september-1537885594?mod=hp_lead_pos3,200
https://www.wsj.com/news/author/7398,200
https://www.wsj.com/articles/words-to-probe-our-deepest-thoughts-1530894071,200
https://www.wsj.com/news/politics,200
https://www.wsj.com/articles/pressed-by-trump-opec-fears-oil-gluts-return-1537899988,200
https://www.wsj.com/news/types/opera-review,200
https://www.wsj.com/articles/big-techs-business-model-is-broken-report-says-1537826407?mod=hp_major_pos16,200
https://www.wsj.com/articles/no-sex-please-were-apple-iphone-giant-seeks-tv-success-on-its-own-terms-1537588880,200
https://www.wsj.com/news/markets/real-estate-commercial,200
https://www.wsj.com/articles/a-scene-beyond-time-1535143872,200
https://www.wsj.com/articles/wealth-management-firms-battle-over-millennials-1537754880?mod=hp_jr_pos2,200
https://www.wsj.com/news/types/journal-reports-health-care,200
https://www.wsj.com/articles/outlaws-armadillos-countrys-roaring-70s-review-1528322703,200
https://www.wsj.com/newsletters,200
https://www.wsj.com/video/browse/news/politics-and-campaign,200
https://www.wsj.com/articles/costume-custom-middle-eastern-threads-at-olana-review-a-painters-souvenir-closet-1530562403,200
https://www.wsj.com/articles/marriott-heads-hospitality-and-leisure-companies-in-management-top-250-1537462140?cx_refModule=nwsrl&mod=nwsrl_journal_reports_college_rankings,200
https://www.wsj.com/news/author/8680,200
https://www.wsj.com/articles/rooted-in-americas-heartland-1536954435,200
https://www.wsj.com/livecoverage/campaign-wire-2018-midterms/card/1537906547?mod=article_inline%3Fmod%3Dhp_featst_pos2,200
https://www.wsj.com/articles/william-fox-presents-restorations-and-rediscoveries-from-the-fox-film-corporation-review-1526930402,200
https://www.wsj.com/news/business/law-legal,200
https://www.wsj.com/articles/the-most-dangerous-place-to-bicycle-in-america-1537867800?mod=hp_major_pos6,200
https://www.wsj.com/articles/a-museum-to-spark-new-interest-1531344962,200
https://www.wsj.com/news/magazine,200
https://www.wsj.com/articles/a-momentous-wagnerian-film-1529081527,200
https://www.wsj.com/articles/how-leaders-can-stop-employees-from-deliberately-hiding-information-1534244712?mod=trending_now_,301
https://www.wsj.com/articles/oil-soars-to-four-year-high-on-supply-fears-1537871242?mod=hp_major_pos19,200
https://www.wsj.com/articles/a-symbol-of-britains-will-to-survive-1526069509,200
https://www.wsj.com/articles/precious-metals-buyers-go-online-1537473145?cx_refModule=nwsrl&mod=nwsrl_journal_reports_college_rankings,200
https://www.wsj.com/news/business/health-industry,200
https://www.wsj.com/articles/before-audubon-alexander-wilsons-birds-of-the-united-states-review-ornithology-takes-flight-1526936443,200
https://www.wsj.com/articles/the-home-grills-that-make-every-meal-a-commitment-1537886505?mod=hp_major_pos24,200
https://www.wsj.com/articles/irans-rouhani-says-u-s-is-disregarding-global-norms-1537902818?mod=hp_major_pos7,200
https://www.wsj.com/articles/heavenly-bodies-fashion-and-the-catholic-imagination-review-a-gift-from-the-sartorial-gods-1525907633,200
https://www.wsj.com/news/author/7872,200
https://www.wsj.com/articles/beauty-in-full-bloom-1523640681,200
https://www.wsj.com/articles/the-cyberthreats-that-most-worry-election-officials-1537322820?cx_refModule=nwsrl&mod=nwsrl_journal_reports_college_rankings,200
https://www.wsj.com/news/life-arts/sports,200
https://www.wsj.com/news/business/hotels-casinos,200
https://www.wsj.com/articles/eckhaus-latta-possessed-review-sustainability-for-sale-1534194812,200
https://www.wsj.com/articles/bill-cosby-sentenced-to-3-to-10-years-in-prison-for-sexual-assault-1537899407?mod=hp_lead_pos8,200
https://www.wsj.com/articles/black-citizenship-in-the-age-of-jim-crow-review-oppressions-long-shadow-1536610784,200
https://www.wsj.com/news/business/media-marketing,200
https://www.wsj.com/news/author/8600,200
https://www.wsj.com/articles/merkel-ally-loses-vote-as-lawmakers-push-back-1537890501?mod=hp_listb_pos2,200
https://www.wsj.com/articles/a-solution-to-unreadable-online-user-agreements-1537322760?cx_refModule=nwsrl&mod=nwsrl_journal_reports_college_rankings,200
https://www.wsj.com/articles/portraiture-as-propaganda-1534540774,200
https://www.wsj.com/articles/metoo-becomes-a-political-ploy-1537915920?mod=hp_opin_pos1,200
https://www.wsj.com/news/world,200
https://www.wsj.com/articles/trump-to-call-for-international-trade-reforms-in-u-n-speech-1537876904?mod=hp_lead_pos2,200
https://www.wsj.com/articles/chippendales-director-review-furnishing-his-place-in-design-history-1536181590,200
https://www.wsj.com/articles/irans-rouhani-says-u-s-is-disregarding-global-norms-1537902818?mod=article_inline&tesla=y,200
https://www.wsj.com/news/opinion,200
https://www.wsj.com/news/business/small-business-marketing,200
https://www.wsj.com/news/types/television-review,200
https://www.wsj.com/articles/picassos-hidden-figures-1527873163,200
https://www.wsj.com/articles/the-case-for-revamping-401-k-s-1537754400?cx_refModule=nwsrl&mod=nwsrl_journal_reports_college_rankings,200
https://www.wsj.com/news/types/review-outlook-u-s,200
https://www.wsj.com/articles/u-s-home-price-gains-decelerated-in-july-1537881385?mod=hp_major_pos12,200
https://www.wsj.com/articles/trump-pursues-trade-deals-in-asia-europe-amid-frostiness-with-china-1537821235?mod=hp_major_pos8,200
https://www.wsj.com/articles/gangsters-paradise-1524520104,200
https://www.wsj.com/news/types/bookshelf,200
https://www.wsj.com/news/business/transportation,200
https://www.wsj.com/articles/the-six-biggest-mistakes-multinationals-make-in-china-1534417821?mod=trending_now_,301
https://www.wsj.com/articles/u-s-adds-maduros-wife-to-sanctions-list-1537887002?mod=hp_major_pos11,200
https://www.wsj.com/news/types/middle-east-news,200
https://www.wsj.com/articles/u-s-dollar-slides-as-inflation-falls-short-of-expectations-1536853882,200
https://www.wsj.com/news/author/8679,200
https://www.wsj.com/articles/how-ai-can-help-stop-cyberattacks-1537322940?cx_refModule=nwsrl&mod=nwsrl_journal_reports_college_rankings,200
https://www.wsj.com/articles/dunkin-to-drop-donuts-from-brands-name-1537905438?mod=hp_lead_pos10,200
https://www.wsj.com/articles/no-joke-a-museum-about-comedy-1533074932,200
https://www.wsj.com/news/business/food-tobacco,200
https://www.wsj.com/articles/buffetts-berkshire-hathaway-eyes-india-mobile-payments-firm-1535372330,200
https://www.wsj.com/podcasts/latest/wsj-whats-news,200
https://www.wsj.com/tips,200
https://www.wsj.com/articles/tolkien-maker-of-middle-earth-review-bringing-a-world-to-life-1532978151,200
https://www.wsj.com/news/types/journal-reports-conferences,200
https://www.wsj.com/articles/nafta-deal-could-move-ahead-with-only-mexico-according-to-u-s-trade-representative-1537888570?mod=hp_lead_pos4,200
https://www.wsj.com/news/types/journal-reports-technology,200
https://www.wsj.com/articles/a-new-gateway-to-the-west-1530566553,200
https://www.wsj.com/articles/u-k-labour-party-faces-its-own-brexit-test-1537617600,200
https://www.wsj.com/articles/oil-soars-to-four-year-high-on-supply-fears-1537871242,200
https://www.wsj.com/news/types/letters,200
https://www.wsj.com/articles/italys-rising-nationalists-have-a-money-problem-1537009200,200
https://www.wsj.com/articles/private-equity-turns-to-big-data-to-find-deals-1537754581?cx_refModule=nwsrl&mod=nwsrl_journal_reports_college_rankings,200
https://www.wsj.com/articles/elegance-in-the-sky-the-architecture-of-rosario-candela-review-king-of-apartments-1527622563,200
https://www.wsj.com/news/magazine/art-design,200
https://www.wsj.com/articles/judson-dance-theater-the-work-is-never-done-review-reliving-an-epochal-moment-1537826351,200
https://www.wsj.com/articles/swiss-canton-votes-to-ban-burqas-1537726308,200
https://www.wsj.com/articles/wealth-management-firms-battle-over-millennials-1537754880?cx_refModule=nwsrl&mod=nwsrl_journal_reports_college_rankings,200
https://www.wsj.com/articles/facebook-to-banks-give-us-your-data-well-give-you-our-users-1533564049,200
https://www.wsj.com/articles/chipotle-gets-real-in-new-ads-focused-on-fresh-ingredients-1537786800?mod=hp_minor_pos2,200
https://www.wsj.com/articles/ex-analyst-in-insider-trading-case-faced-sexual-misconduct-allegations-at-harvard-1537867801,200
https://www.wsj.com/articles/the-cyberthreats-that-most-worry-election-officials-1537322820,200
https://www.wsj.com/articles/nato-chief-defends-value-of-military-alliance-1536956356,200
